id;timestamp;charge;stationRef;vehicleRef
RVV2454666;2019/05/27 5:18:16;2,2;EG01;RR73DWB65452
XPT7100545;2019/05/27 5:47:44;1,5;MR08;EN26OAB52983
SAQ7897490;2019/05/27 8:30:17;1,0;NE00;IA29IQS63679
FLH0892841;2019/05/27 8:51:38;2,8;OO11;EC02LZC49528
MPS1943359;2019/05/27 9:32:46;3,1;AO12;DP11ENT03275
EDZ0877734;2019/05/27 11:15:53;2,0;NE05;PD45WOT56494
ZRC5278946;2019/05/27 11:22:49;1,3;MR07;RR98KQE80731
XIG9449883;2019/05/27 12:39:26;2,8;OO09;AT19HLV57173
MDC1402162;2019/05/27 12:58:50;1,0;GF00;WU78BMX13511
PVN7526832;2019/05/27 13:25:48;2,0;EG08;KB55KTM48860
TNK1139804;2019/05/27 14:19:12;3,1;MR07;QH15HWX24570
JPR4060074;2019/05/27 14:41:15;2,5;EG04;XE59BZM26378
SXD9795420;2019/05/27 15:53:16;3,1;GF00;YX66XYW62640
LLU6013181;2019/05/27 16:17:24;2,8;MR04;UA13YTK28483
MPL1952716;2019/05/27 16:29:23;2,8;GF00;IO09FGE68100
DHQ2962217;2019/05/27 16:46:38;3,1;AO16;DP11ENT03275
EAV7686060;2019/05/27 17:26:04;13,0;AO10;BM25PHF40639
RBU3864268;2019/05/27 18:26:56;2,5;KO07;RV87TIY76692
MHT2532049;2019/05/27 19:34:55;1,0;KO02;WY00MLL63827
LMY6398655;2019/05/27 20:28:42;2,0;OO10;EE22TMX10817
LCW9620992;2019/05/27 20:38:36;2,2;KO03;HW75BKT77773
DRK9580476;2019/05/27 21:12:48;1,0;NE01;IA29IQS63679
SOS2507223;2019/05/27 21:14:25;13,0;AO15;LG64ARC91224
RFW6457175;2019/05/27 22:35:09;2,2;NE15;AT19HLV57173
GAH0312691;2019/05/27 22:46:58;3,1;OO10;LC72NRN52084
MIE7181939;2019/05/27 23:03:36;1,3;EG07;TE24LCO18661
PKO4338002;2019/05/27 23:20:07;2,5;NE11;JV67MTI17124
TNX7588584;2019/05/27 23:40:25;3,1;AO19;DV04FQL29609
YXK4313560;2019/05/28 0:07:11;2,5;OO01;VJ92OYV94295
UPU3954754;2019/05/28 0:20:21;13,0;AO17;BM25PHF40639
OUD8680335;2019/05/28 0:38:31;2,8;OO13;EM54HQI58682
NGG3485028;2019/05/28 1:59:14;3,1;OO08;IA29IQS63679
KMD6712932;2019/05/28 2:36:51;2,8;OO03;QR03XCJ37459
OXH9945707;2019/05/28 2:43:19;2,0;EG12;CM15YCB60994
MTQ6766847;2019/05/28 2:53:20;2,8;NE04;EG95RTB75032
TDY0272802;2019/05/28 3:46:55;1,3;EG10;QU94IGC75528
CWK7288220;2019/05/28 3:54:02;1,0;KO05;WY00MLL63827
QQK0538647;2019/05/28 3:55:23;2,0;MR05;IZ65WAT29135
BEL4119612;2019/05/28 4:51:31;2,8;AO02;MP14WFM40909
OKA3071847;2019/05/28 6:00:45;2,5;KO07;KB55KTM48860
BTH5451839;2019/05/28 7:53:38;3,1;AO14;DP11ENT03275
VGI9239244;2019/05/28 8:03:01;2,8;AO18;HT62RDI04611
HXV3730301;2019/05/28 8:22:14;3,1;EG01;TZ48CCW54765
DLR3383366;2019/05/28 10:04:58;1,0;OO10;WG11QVY31890
CMS5262654;2019/05/28 11:08:56;2,8;OO06;QR03XCJ37459
THC6942254;2019/05/28 11:41:36;2,5;GF00;CK97FAU13897
JNU2823702;2019/05/28 12:43:59;2,5;OO05;VJ92OYV94295
ABY6701240;2019/05/28 14:01:46;2,8;MR03;EZ65FLV39493
RFP9406166;2019/05/28 14:52:32;1,0;KO01;WY00MLL63827
WQW7749592;2019/05/28 14:59:58;2,5;OO01;QX75YWC61835
PGH0183695;2019/05/28 16:08:54;2,8;MR01;HE38BQH01623
EWK5112961;2019/05/28 16:15:25;2,8;AO18;HW75BKT77773
DNM4774972;2019/05/28 17:31:49;2,8;AO09;ZY93PCY41868
PVT3441245;2019/05/28 18:25:28;1,3;KO06;KF48RSD79865
HYT7213584;2019/05/28 18:48:21;3,1;GF00;PF04UCA93312
DIL9798244;2019/05/28 18:53:48;2,2;KO07;JO50FSF60755
XBJ5366358;2019/05/28 20:11:06;2,8;MR03;UA13YTK28483
FSK3243144;2019/05/28 21:28:44;2,8;NE06;QP02SYE47964
OWD6499939;2019/05/28 21:31:18;3,1;AO01;DV04FQL29609
AVR2170421;2019/05/28 22:04:18;2,8;GF00;LM86GYO69819
LZL3739454;2019/05/28 22:52:35;2,8;MR02;UA13YTK28483
UYL0334018;2019/05/28 23:35:18;3,1;GF00;PF04UCA93312
JGF1209211;2019/05/29 0:04:02;3,1;AO06;DP11ENT03275
ZJR4216996;2019/05/29 0:10:44;2,0;NE14;EE22TMX10817
POM9710656;2019/05/29 0:21:53;2,8;AO16;PM58XHX45588
HTD7253524;2019/05/29 0:42:33;2,5;EG12;DW44ZOO26361
DBM0957585;2019/05/29 0:58:55;1,3;MR08;RR98KQE80731
ORH9170173;2019/05/29 3:45:05;2,0;EG06;FY47TUN40300
KOD4863205;2019/05/29 5:15:50;1,3;EG00;WY00MLL63827
ZVD4307081;2019/05/29 5:35:56;2,8;OO10;RK48BOP88344
FET5233680;2019/05/29 5:38:52;2,5;KO03;RV87TIY76692
QEG9031707;2019/05/29 5:57:39;2,2;KO09;HW75BKT77773
JCY1478041;2019/05/29 6:17:18;2,8;OO13;JF94VYA88954
IEQ3629843;2019/05/29 7:33:50;1,5;NE04;NZ35XLQ89678
HMM2645185;2019/05/29 7:46:38;2,0;OO00;IC95TLY24827
DWQ5668102;2019/05/29 8:59:55;2,8;EG10;IW53OQE31439
VSI0585625;2019/05/29 9:50:36;2,8;MR07;BK77KNV91142
UNQ8701306;2019/05/29 10:06:26;1,5;NE09;NZ35XLQ89678
MAF7644478;2019/05/29 10:08:18;2,5;KO05;RR73DWB65452
OHA1825368;2019/05/29 11:51:26;13,0;AO01;LG64ARC91224
MBH8607130;2019/05/29 12:30:02;2,5;MR00;BM25PHF40639
YUE0507022;2019/05/29 14:03:44;2,5;MR06;XV91YMP27722
DUT8106970;2019/05/29 15:09:33;1,5;NE01;VX68BAR38623
AWJ4783260;2019/05/29 15:17:47;1,3;MR04;RR98KQE80731
TMF5182877;2019/05/29 15:18:48;2,5;KO09;RV87TIY76692
KIL2669439;2019/05/29 15:50:24;2,8;OO10;AT19HLV57173
WRG1475028;2019/05/29 16:19:26;2,8;GF00;LM86GYO69819
LCE9757869;2019/05/29 16:53:02;2,8;KO06;QW79CHL42244
AAV1433360;2019/05/29 17:12:42;2,2;KO08;JO50FSF60755
LFW3668725;2019/05/29 17:37:55;2,8;OO03;JF94VYA88954
FHB2113114;2019/05/29 18:33:38;13,0;GF00;EV77EDV52985
JZC0193644;2019/05/29 18:36:07;2,2;OO02;IZ65WAT29135
UZA2304949;2019/05/29 19:38:34;2,8;OO05;JF94VYA88954
HJT3857279;2019/05/29 19:53:58;1,5;AO10;SY96JDQ97089
PHA6543467;2019/05/29 20:05:39;2,8;NE10;BK77KNV91142
ETV1222323;2019/05/29 20:33:18;2,5;MR07;QO68DIC93032
JIR9265980;2019/05/29 20:44:53;2,2;KO00;QO77TFN61853
GRW4845159;2019/05/29 23:47:37;2,8;MR02;KF48RSD79865
RGK7512573;2019/05/30 0:14:27;2,8;AO04;SU00RDZ36214
YSR1071116;2019/05/30 0:54:00;2,2;KO03;QO77TFN61853
EQE6940164;2019/05/30 0:54:12;1,5;NE12;VX68BAR38623
QAT7532511;2019/05/30 1:00:55;1,0;NE13;IA29IQS63679
LXS4875508;2019/05/30 1:41:46;2,8;GF00;MP14WFM40909
GOJ8083342;2019/05/30 1:51:25;1,0;NE16;IA29IQS63679
WSP1233379;2019/05/30 1:57:53;1,5;NE03;PM58XHX45588
MKK2392123;2019/05/30 2:56:57;1,0;OO08;XV40HUQ04740
PPN1575912;2019/05/30 4:04:01;1,5;NE07;LG64ARC91224
IXT6401652;2019/05/30 6:16:55;2,8;MR04;QN23UHH39091
IVN4699653;2019/05/30 6:27:54;2,8;AO03;PE73VJU23485
OXH7456002;2019/05/30 7:56:53;2,2;OO13;BY85QGR11636
ULT9949606;2019/05/30 8:01:32;2,8;AO02;YL27IFD65117
WXB6566133;2019/05/30 8:13:01;2,8;KO01;HT62RDI04611
YBN4140849;2019/05/30 10:36:35;2,8;MR02;QN23UHH39091
ZXH6901545;2019/05/30 10:46:59;1,0;MR02;BI87HYL81972
SCF2686534;2019/05/30 11:12:13;2,5;KO07;KB55KTM48860
ABX1325948;2019/05/30 11:13:25;1,0;KO04;WY00MLL63827
WJB1385805;2019/05/30 11:14:07;2,8;GF00;IO09FGE68100
PZZ9126138;2019/05/30 11:33:10;2,5;NE16;CM15YCB60994
PUT2367333;2019/05/30 12:48:36;1,0;AO14;BZ76ROL87339
SFG9740824;2019/05/30 13:13:47;1,3;KO05;MQ65WJJ60020
ZJE0597899;2019/05/30 13:34:49;1,3;NE09;CR31GMR97972
PCO4195277;2019/05/30 13:45:27;1,5;OO13;EV77EDV52985
AAR5044876;2019/05/30 13:46:35;2,5;KO08;IX01MVL33676
EXG0706128;2019/05/30 13:54:48;3,1;MR06;QH15HWX24570
JBT8278476;2019/05/30 15:09:57;3,1;OO01;LC72NRN52084
WZJ2349285;2019/05/30 15:21:56;1,5;NE08;VX68BAR38623
WTF5808683;2019/05/30 17:04:21;1,3;EG09;QW79CHL42244
IYV4453937;2019/05/30 17:13:49;1,5;KO03;TV81MAQ99005
ASL2442598;2019/05/30 18:18:46;1,3;KO04;VJ92OYV94295
QRB1996781;2019/05/30 18:31:22;13,0;AO16;BM25PHF40639
VMA6227822;2019/05/30 18:51:14;2,8;GF00;IO09FGE68100
SCZ1138270;2019/05/30 19:05:22;1,5;AO05;SY96JDQ97089
EZC5134075;2019/05/30 20:49:38;1,0;OO11;XV40HUQ04740
MAK9110522;2019/05/30 21:21:28;1,3;KO00;DO24BCW15511
DAC5137662;2019/05/30 22:14:14;2,0;EG03;PM58XHX45588
HOW0133885;2019/05/30 22:17:07;2,5;MR01;XV91YMP27722
LWZ0572408;2019/05/30 23:33:49;1,0;AO13;BZ76ROL87339
CRH9321560;2019/05/31 1:34:13;2,5;NE00;OY94SZK34436
FGW6601841;2019/05/31 1:45:55;2,8;GF00;UF84JOS00561
XNW5230740;2019/05/31 2:12:22;2,5;EG03;DW44ZOO26361
XZA9065135;2019/05/31 4:54:35;2,0;MR00;IZ65WAT29135
ECT9488043;2019/05/31 6:06:29;1,0;OO04;XV40HUQ04740
XIK0926848;2019/05/31 7:16:18;2,8;OO01;AY38OQF67603
KYH9479575;2019/05/31 8:52:43;3,1;OO09;LC72NRN52084
XLM0514365;2019/05/31 9:06:07;2,2;MR06;EN26OAB52983
FYF1071818;2019/05/31 10:12:28;2,0;AO19;YL27IFD65117
HOX8164678;2019/05/31 11:14:20;2,8;OO11;AT19HLV57173
IGF6133155;2019/05/31 11:34:00;2,5;GF00;SL09NOT64494
ULU4112089;2019/05/31 12:35:45;2,5;OO11;QX75YWC61835
FCW0435030;2019/05/31 12:40:31;1,0;OO04;XV40HUQ04740
JKR1917469;2019/05/31 12:41:17;2,8;KO04;QW79CHL42244
XIS2570107;2019/05/31 14:44:49;2,8;MR02;UA13YTK28483
GRN3574598;2019/05/31 15:20:27;2,5;MR08;QO68DIC93032
HXP1771937;2019/05/31 16:17:49;3,1;AO03;DP11ENT03275
DHF5265298;2019/05/31 18:34:12;2,5;GF00;MA30QLI76818
YLI3611117;2019/05/31 20:16:13;1,0;MR06;BI87HYL81972
KFI0564037;2019/05/31 20:49:05;1,5;NE15;PM58XHX45588
SNC7741335;2019/05/31 21:13:50;2,0;NE05;UP28MBM38391
XTO0519378;2019/05/31 22:27:37;2,8;AO06;BZ76ROL87339
BAD6103909;2019/05/31 22:34:33;1,5;EG10;MU06LHX94338
RYJ3404065;2019/05/31 23:32:10;2,8;MR02;EZ65FLV39493
TSM4217644;2019/05/31 23:57:02;1,5;EG07;CR31GMR97972
DGW3442196;2019/06/01 0:01:33;2,5;NE09;OY94SZK34436
HEW8167391;2019/06/01 1:07:44;2,8;EG05;IW53OQE31439
PLG4922904;2019/06/01 1:25:45;2,0;EG08;CM15YCB60994
YAA2961910;2019/06/01 1:33:11;13,0;AO11;BM25PHF40639
XRE0551038;2019/06/01 2:52:41;1,0;KO08;FL13UMN92207
VOC8256809;2019/06/01 2:57:03;3,1;MR00;QH15HWX24570
ZII8065093;2019/06/01 2:57:43;1,3;KO05;HT62RDI04611
CEV5906022;2019/06/01 3:30:47;2,8;OO05;RK48BOP88344
ABO0013939;2019/06/01 3:43:42;2,8;OO11;RK48BOP88344
KNV0437587;2019/06/01 4:53:54;2,8;AO01;VJ92OYV94295
LNQ2148522;2019/06/01 5:04:47;2,5;KO02;KB55KTM48860
IMX9119997;2019/06/01 5:35:11;2,8;EG01;IA29IQS63679
HAC7994909;2019/06/01 6:54:30;2,8;AO19;AY38OQF67603
QPK6691091;2019/06/01 8:28:04;2,8;OO10;BK77KNV91142
HWR3715954;2019/06/01 8:36:39;2,8;OO02;AT19HLV57173
ZJD3797050;2019/06/01 9:33:38;1,0;KO09;WY00MLL63827
AYV5932465;2019/06/01 9:55:31;2,8;MR05;HE38BQH01623
QCG2823656;2019/06/01 11:40:56;3,1;OO03;LC72NRN52084
NXX4814176;2019/06/01 12:06:43;2,5;EG06;DW44ZOO26361
XCZ6450667;2019/06/01 14:11:41;2,5;KO07;HW75BKT77773
VKL1754899;2019/06/01 14:23:36;2,5;EG06;XE59BZM26378
BAN4237108;2019/06/01 14:29:28;1,5;AO07;SY96JDQ97089
PMC2967039;2019/06/01 14:35:58;2,5;KO03;KB55KTM48860
TZX1507228;2019/06/01 14:39:14;2,8;OO11;RK48BOP88344
HRK0365439;2019/06/01 14:43:10;1,0;KO04;WY00MLL63827
MIG5303576;2019/06/01 15:17:14;2,0;MR00;IZ65WAT29135
CIN2658050;2019/06/01 18:22:08;2,8;AO03;VJ92OYV94295
LCZ7095381;2019/06/01 19:19:46;13,0;AO06;BM25PHF40639
NAC4522475;2019/06/01 19:51:44;2,8;EG06;IN99SEN20660
KNK9913693;2019/06/01 22:20:44;2,8;OO06;QR03XCJ37459
TDV3625305;2019/06/01 22:43:56;2,8;OO11;AY38OQF67603
IIF7777783;2019/06/01 22:49:06;2,8;MR06;UA13YTK28483
PFX8876870;2019/06/01 23:11:34;2,8;EG07;TV81MAQ99005
JIK1816956;2019/06/02 0:40:51;2,8;EG04;IW53OQE31439
WYJ6605529;2019/06/02 0:41:49;2,2;KO05;QO77TFN61853
POZ4041330;2019/06/02 0:45:26;2,5;GF00;BY85QGR11636
CTX3559931;2019/06/02 1:19:12;2,0;EG05;CM15YCB60994
QML0218908;2019/06/02 1:53:29;2,5;EG10;DW44ZOO26361
XJE1170032;2019/06/02 2:31:06;2,8;OO11;JF94VYA88954
HJQ3260846;2019/06/02 3:29:37;3,1;AO16;DV04FQL29609
NND9601707;2019/06/02 3:35:10;2,8;GF00;IO09FGE68100
CPZ2778769;2019/06/02 3:43:31;2,5;OO11;BI87HYL81972
BBS5023813;2019/06/02 3:48:59;2,8;OO02;QR03XCJ37459
ILW3765200;2019/06/02 3:57:12;3,1;EG12;QR03XCJ37459
AGG1095286;2019/06/02 4:06:49;2,0;EG04;CM15YCB60994
FLI6206330;2019/06/02 4:38:49;2,8;NE07;LM86GYO69819
JDH0538502;2019/06/02 5:17:03;2,0;OO07;IC95TLY24827
JRL9615102;2019/06/02 5:27:30;2,5;GF00;MA30QLI76818
WNK1384989;2019/06/02 7:31:26;1,0;OO01;WG11QVY31890
TYC5434732;2019/06/02 8:08:59;3,1;AO04;DP11ENT03275
KRT2050941;2019/06/02 9:00:48;1,0;KO07;WY00MLL63827
XEO0167746;2019/06/02 10:18:08;1,0;KO05;WY00MLL63827
PKP9987042;2019/06/02 11:51:55;2,8;GF00;LM86GYO69819
NNM8070960;2019/06/02 12:56:23;2,8;KO02;ED51EWW52190
WVJ6293561;2019/06/02 13:24:31;2,8;AO04;DW44ZOO26361
FFV2575811;2019/06/02 14:32:58;2,8;GF00;IO09FGE68100
FXU0016320;2019/06/02 15:08:17;2,0;EG01;HA82SCK64299
ENN7264108;2019/06/02 15:52:30;1,5;EG05;IX01MVL33676
JGP9219614;2019/06/02 15:58:44;3,1;EG10;CP56DAO45598
EER1355808;2019/06/02 16:30:12;2,2;GF00;KW50MJG67260
KIZ1829445;2019/06/02 16:35:49;2,8;KO05;ED51EWW52190
ZXE2285117;2019/06/02 17:24:45;1,0;KO01;FL13UMN92207
WPD0516055;2019/06/02 18:00:03;2,8;GF00;IO09FGE68100
NOD4644802;2019/06/02 21:54:58;13,0;EG02;VL67TFO75321
IGB3819920;2019/06/02 23:11:33;1,0;KO06;WY00MLL63827
ERM6673911;2019/06/02 23:29:36;2,8;MR07;UA13YTK28483
XFF5057120;2019/06/02 23:30:08;1,5;KO06;BY85QGR11636
ZAA0742699;2019/06/03 0:21:11;2,8;GF00;UF84JOS00561
CVI4612154;2019/06/03 0:50:06;13,0;AO01;BM25PHF40639
ART0622724;2019/06/03 3:34:15;13,0;AO19;LG64ARC91224
ZFO4412085;2019/06/03 4:33:15;2,8;AO15;SU00RDZ36214
AJE8596894;2019/06/03 4:47:06;1,0;MR03;BM25PHF40639
VEQ5169182;2019/06/03 5:18:14;1,3;NE07;JF94VYA88954
CAW7145073;2019/06/03 5:31:58;13,0;AO05;LG64ARC91224
PLH2697969;2019/06/03 6:49:00;2,8;OO02;AY38OQF67603
YCT6071038;2019/06/03 6:51:38;2,5;KO09;RV87TIY76692
ETI9762428;2019/06/03 6:56:33;2,8;GF00;QN12NTR81378
IKK3803599;2019/06/03 7:15:07;2,8;MR08;UA13YTK28483
HIS5821888;2019/06/03 7:52:10;1,0;OO11;XV40HUQ04740
SRZ0036900;2019/06/03 8:20:00;2,0;EG12;CM15YCB60994
HJX6238390;2019/06/03 8:21:16;1,0;OO10;JO50FSF60755
WTL8386380;2019/06/03 8:45:10;2,8;OO13;RK48BOP88344
UCQ2052303;2019/06/03 8:52:39;2,8;OO06;RK48BOP88344
RAN6786181;2019/06/03 9:18:36;2,8;AO06;HW75BKT77773
XIM5082970;2019/06/03 9:51:38;1,0;NE01;IA29IQS63679
GPN3557636;2019/06/03 10:13:05;2,8;KO09;QW79CHL42244
TUH3497641;2019/06/03 10:15:15;2,5;GF00;SL09NOT64494
HMS6280463;2019/06/03 11:13:18;2,8;MR00;KF48RSD79865
LSM1769221;2019/06/03 11:50:08;2,8;MR05;HE38BQH01623
XUR3561388;2019/06/03 12:10:42;1,3;KO02;DO24BCW15511
EMA5014134;2019/06/03 12:11:56;1,5;NE16;PM58XHX45588
GJY9613094;2019/06/03 12:13:49;1,5;NE15;VX68BAR38623
FFJ1513168;2019/06/03 12:18:28;2,8;MR04;KF48RSD79865
NIM6681010;2019/06/03 12:52:29;1,5;OO10;SY96JDQ97089
IKW0051266;2019/06/03 12:57:05;1,5;NE13;NZ35XLQ89678
GJR5339677;2019/06/03 14:04:16;3,1;GF00;YX66XYW62640
REP3232729;2019/06/03 14:35:34;1,0;NE06;FY47TUN40300
MQQ3699152;2019/06/03 14:54:08;2,5;KO06;IC95TLY24827
XMW9700367;2019/06/03 15:15:16;1,3;EG09;UO75YNW62238
BYP1694686;2019/06/03 17:04:27;2,0;MR03;CM15YCB60994
HFT0252777;2019/06/03 17:26:26;2,0;OO02;IC95TLY24827
CFG8219746;2019/06/03 17:44:12;1,0;NE14;IA29IQS63679
CFH8145355;2019/06/03 18:07:01;1,5;NE04;NZ35XLQ89678
NES1410387;2019/06/03 18:44:09;2,8;EG01;IW53OQE31439
XFK4638474;2019/06/03 19:25:24;2,0;OO13;IC95TLY24827
EVW0625734;2019/06/03 19:58:55;1,5;KO06;QO77TFN61853
TDI9014588;2019/06/03 20:11:56;2,2;NE03;AT19HLV57173
UYC3113892;2019/06/03 21:02:05;1,0;AO14;BZ76ROL87339
FYT8784388;2019/06/03 21:12:37;2,2;NE15;IX01MVL33676
DMT8725631;2019/06/03 21:35:47;2,5;GF00;MA30QLI76818
BFN1329038;2019/06/03 21:52:30;1,3;KO00;MQ65WJJ60020
OKD5914756;2019/06/03 22:03:28;1,5;KO06;ZY93PCY41868
NDD2357866;2019/06/04 1:58:56;2,8;AO16;EV77EDV52985
VNR0080307;2019/06/04 2:28:20;2,8;EG01;TV81MAQ99005
WKO0451045;2019/06/04 4:51:08;2,8;GF00;UF84JOS00561
NJM9057271;2019/06/04 5:28:21;2,8;GF00;IO09FGE68100
XAK0751536;2019/06/04 6:49:06;1,0;OO00;BY85QGR11636
DQY7195896;2019/06/04 6:58:41;3,1;AO13;DV04FQL29609
XLR0330247;2019/06/04 8:14:53;1,3;EG04;NY14GZR94632
YGO9309238;2019/06/04 8:38:12;3,1;AO14;DP11ENT03275
AIF1662158;2019/06/04 9:08:23;2,0;OO04;IC95TLY24827
SVB0005361;2019/06/04 9:26:34;2,5;MR00;XV91YMP27722
OHK9553161;2019/06/04 10:03:44;2,5;KO06;RV87TIY76692
LLM0413437;2019/06/04 10:25:19;2,5;KO06;DO24BCW15511
LJI7445704;2019/06/04 10:32:11;2,8;AO16;WG11QVY31890
JVR0369513;2019/06/04 11:07:53;13,0;MR05;HR53SRO94328
XJT8129266;2019/06/04 11:48:03;2,8;MR00;EZ65FLV39493
FQX4486668;2019/06/04 11:50:15;2,5;GF00;SL09NOT64494
NOX5388395;2019/06/04 14:20:03;1,3;MR00;RR98KQE80731
ZAW9515695;2019/06/04 14:57:23;2,8;OO02;AT19HLV57173
GRU3220354;2019/06/04 15:20:13;1,0;KO05;FL13UMN92207
PSO1826973;2019/06/04 16:08:34;2,8;OO06;JF94VYA88954
VNO0703487;2019/06/04 16:11:06;2,0;NE02;PD45WOT56494
GVI3943357;2019/06/04 16:15:07;3,1;EG11;TZ48CCW54765
FSJ5350585;2019/06/04 16:49:20;2,8;EG05;EC02LZC49528
PFX3596066;2019/06/04 17:10:14;1,5;MR00;HA82SCK64299
QGN7420053;2019/06/04 17:47:48;2,0;AO03;YL27IFD65117
NBD4628085;2019/06/04 18:10:26;1,3;EG03;TE24LCO18661
SVD2905440;2019/06/04 18:25:56;2,5;KO08;RV87TIY76692
EUC6310919;2019/06/04 19:29:53;2,8;OO04;AY38OQF67603
RBZ3608574;2019/06/04 20:27:43;1,5;EG00;MU06LHX94338
AKV8630252;2019/06/04 21:09:09;2,5;EG06;DW44ZOO26361
SVB2316477;2019/06/04 22:06:35;2,8;NE12;NY14GZR94632
FFQ2079890;2019/06/04 23:00:36;2,5;KO04;IX01MVL33676
BFZ9957316;2019/06/05 0:44:06;1,0;KO01;FL13UMN92207
ALU4815512;2019/06/05 2:36:28;2,0;EG02;CM15YCB60994
IVL5111583;2019/06/05 3:35:23;2,8;GF00;JE65QJK64802
OAA2538548;2019/06/05 3:39:46;2,2;KO03;JO50FSF60755
BXM3331856;2019/06/05 6:33:47;2,8;OO05;QR03XCJ37459
KEQ6066514;2019/06/05 8:11:56;1,0;NE16;HT62RDI04611
EGF0600149;2019/06/05 8:32:05;2,8;MR03;QN23UHH39091
OGS4165028;2019/06/05 8:38:32;2,8;MR02;UA13YTK28483
WNU4462606;2019/06/05 8:55:46;2,0;OO13;EE22TMX10817
CNM6596801;2019/06/05 9:03:07;1,3;EG12;TE24LCO18661
ZPE8003449;2019/06/05 10:36:56;2,8;EG04;IW53OQE31439
SDM2379639;2019/06/05 11:00:33;1,0;NE03;EE22TMX10817
JVT9338571;2019/06/05 12:10:31;3,1;AO07;DP11ENT03275
WNX0184273;2019/06/05 12:34:03;1,5;KO01;ZY93PCY41868
BQW0976692;2019/06/05 12:37:23;2,8;AO12;RR73DWB65452
RAI8568693;2019/06/05 13:19:11;2,5;NE11;MA30QLI76818
NFA1933943;2019/06/05 14:48:23;2,0;OO03;EE22TMX10817
EDJ4539135;2019/06/05 16:56:28;2,8;OO11;AT19HLV57173
KTS3337865;2019/06/05 17:40:34;1,5;KO00;UF84JOS00561
WFF8733349;2019/06/05 17:47:43;3,1;KO01;QW79CHL42244
SAA0956532;2019/06/05 17:54:21;2,5;MR00;QO68DIC93032
QTJ8020615;2019/06/05 17:57:35;2,8;OO05;JF94VYA88954
JXX6650987;2019/06/05 19:35:15;2,5;KO00;IX01MVL33676
KNP3889959;2019/06/05 19:48:55;2,8;MR02;QN23UHH39091
NBG7335566;2019/06/05 20:44:00;2,8;OO08;QR03XCJ37459
ZXD5339740;2019/06/05 22:19:05;13,0;AO08;BM25PHF40639
MRY9050729;2019/06/05 22:21:28;3,1;NE06;KB55KTM48860
SBD0321243;2019/06/05 23:34:16;1,3;EG08;TE24LCO18661
WDX1951849;2019/06/06 0:33:13;1,0;GF00;WU78BMX13511
HRZ6557682;2019/06/06 2:34:47;3,1;OO00;LC72NRN52084
AGN7088889;2019/06/06 3:44:49;2,8;KO08;ED51EWW52190
AOP4730338;2019/06/06 4:24:56;1,0;AO10;OC94ASJ72024
VKW1047666;2019/06/06 6:27:21;2,5;KO00;RV87TIY76692
IQD8318593;2019/06/06 6:44:14;1,0;NE16;IA29IQS63679
LTV5343390;2019/06/06 6:50:55;2,5;KO09;IX01MVL33676
FIB0041542;2019/06/06 7:32:32;2,2;MR01;FL13UMN92207
KXB3158435;2019/06/06 7:33:38;1,5;OO04;ED51EWW52190
DTU1438742;2019/06/06 8:05:05;2,0;AO01;YL27IFD65117
PJQ1053714;2019/06/06 10:37:37;3,1;OO10;LC72NRN52084
HAN7303743;2019/06/06 10:38:18;3,1;GF00;PF04UCA93312
DZV3538974;2019/06/06 11:12:36;2,2;KO07;HW75BKT77773
VNO8992769;2019/06/06 12:17:23;2,8;AO11;IW53OQE31439
PDX1624617;2019/06/06 12:51:07;3,1;GF00;PF04UCA93312
EDH9431530;2019/06/06 14:59:26;1,5;NE10;VX68BAR38623
NUG6907392;2019/06/06 15:08:50;2,5;MR06;EE22TMX10817
VVL1587912;2019/06/06 15:23:28;2,5;NE00;OY94SZK34436
UDG7731362;2019/06/06 17:23:17;2,8;MR04;EZ65FLV39493
ZJY4590651;2019/06/06 17:41:51;3,1;NE00;PE73VJU23485
KKT0677377;2019/06/06 17:49:16;2,8;MR01;KF48RSD79865
EZB2425381;2019/06/06 18:29:35;2,2;OO09;UF84JOS00561
LRT0493620;2019/06/06 18:47:43;2,8;OO03;JF94VYA88954
MOA3711648;2019/06/06 19:08:26;2,0;NE01;PD45WOT56494
VJP4822579;2019/06/06 19:15:51;1,0;NE00;IA29IQS63679
KCU8611570;2019/06/06 20:16:09;2,8;AO14;PE73VJU23485
EYU3962015;2019/06/06 22:14:27;2,0;OO01;EE22TMX10817
CDL8648374;2019/06/06 23:51:11;2,5;NE13;OY94SZK34436
JCJ2699946;2019/06/07 0:56:38;2,8;MR03;QN23UHH39091
UMB6195497;2019/06/07 1:52:21;2,0;MR08;IZ65WAT29135
DYF1982314;2019/06/07 3:22:13;2,8;KO06;QW79CHL42244
NFI5074575;2019/06/07 4:22:54;3,1;OO08;YL27IFD65117
SKI6548457;2019/06/07 4:38:04;2,8;AO09;DW44ZOO26361
FUN3637830;2019/06/07 5:05:39;2,8;OO10;RK48BOP88344
EHK7108432;2019/06/07 6:06:30;3,1;AO00;DP11ENT03275
ZKC7920393;2019/06/07 8:24:56;2,0;NE06;PD45WOT56494
YEX0357232;2019/06/07 9:39:36;2,8;AO02;RR73DWB65452
IMX9325942;2019/06/07 11:27:02;2,5;KO00;KB55KTM48860
ZZL2172040;2019/06/07 13:23:03;2,5;OO02;VJ92OYV94295
SPD0940735;2019/06/07 13:26:55;1,5;NE05;IZ65WAT29135
